,tweet id, tweet, label,tweet_cleaned
6623,'263349777016684544',"RT @_aaroncopeland: backseat serenade, dizzy hurricane, oh god i'm sick of sleeping alone",on-topic,"rt <allcaps> <user> : backseat serenade , dizzy hurricane , oh god i 'm sick of sleeping alone"
6624,'263349172739133440',Stop worrying about hurricane devastation & pay attention to Kim!\\RT @KimKardashian Vote 4 'Drop Dead Diva' to win People's Choice Award,on-topic,stop worrying about hurricane devastation & pay attention to kim ! \ \ rt <allcaps> <user> vote <number> ` drop dead diva ' to win people 's choice award
6625,'262704309731459075',"“@KingLdub_: I Hope This Hurricane Blows Our School Over, So I Don't Have To Get Up Tomorrow...”",on-topic,"<user> : i hope this hurricane blows our school over , so i do n't have to get up tomorrow . <repeat>"
6626,'262689596838666241',Hope my baby @AMorse22 stays safe in the hurricane?? #youretoobeautifultodie ????,on-topic,hope my baby <user> stays safe in the hurricane ? <repeat> <hashtag> youretoobeautifultodie ? <repeat>
6627,'263309837549580288',"#Mobile AT&T, Verizon, Sprint, T-Mobile Offer Statements On Hurricane Network Issues: No ETA Given F... http://t.co/3UQlG55b #Tech #news",on-topic,"<hashtag> mobile at <allcaps> & t , verizon , sprint , t-mobile offer statements on hurricane network issues : no eta <allcaps> given f . <repeat> <url> <hashtag> tech <hashtag> news"
6628,'263100897456971779',Hurricane sandy. Proof that God hates the Yankees.,on-topic,hurricane sandy . proof that god hates the yankees .
6629,'263095638663761922',RT @mashable: Mind-Blowing Hurricane #Sandy Photos Taken By Readers http://t.co/zZlXUKbm,on-topic,rt <allcaps> <user> : mind-blowing hurricane <hashtag> sandy photos taken by readers <url>
6630,'262945215155933184',RT @XHurricaneSandy: Blowin so many niggas they should call me hurricane sandy kardashian.,on-topic,rt <allcaps> <user> : blowin so many niggas they should call me hurricane sandy kardashian .
6631,'262890174982283264',Get NOAA Nat. Hurricane Center #Sandy updates via audio #podcast: -- RSS Feed is http://t.co/MaoxWAdX via @NHC_Atlantic,on-topic,get noaa <allcaps> nat . hurricane center <hashtag> sandy updates via audio <hashtag> podcast : -- rss <allcaps> feed is <url> via <user>
6632,'262915848644227073',RT @cnnbrk: Power officials now say Hurricane #Sandy could impact 60 million people. http://t.co/XEYNBgW0,on-topic,rt <allcaps> <user> : power officials now say hurricane <hashtag> sandy could impact <number> million people . <url>
6633,'262710057379192832',"If it snows during the hurricane, is it a hurrisnow or snowicane?",on-topic,"if it snows during the hurricane , is it a hurrisnow or snowicane ?"
6634,'262537798165331971',"RT @fairfieldctyct: United Illuminating plans for Hurricane Sandy (with interactive map of projected path): NEW HAVEN, Conn. — Oct. 25,. ...",on-topic,"rt <allcaps> <user> : united illuminating plans for hurricane sandy -LRB- with interactive map of projected path <smile> new <allcaps> haven <allcaps> , conn. . oct. . <number> . <repeat>"
6635,'262928040999407616',"Judging by traffic, apparently hurricane Sandy is hitting Portland too.",on-topic,"judging by traffic , apparently hurricane sandy is hitting portland too ."
6636,'262615902346956801',RT @_TIAwanna: Turn up for hurricane Sandy ??,on-topic,rt <allcaps> <user> : turn up for hurricane sandy ? <repeat>
6637,'262565954876219394',Allll ready for the hurricane ???????? http://t.co/0OYBtlNy,on-topic,al <elong> ready for the hurricane ? <repeat> <url>
6638,'262893781169348608',RT @xmcleanxx: Why is everybody afraid of a little rain. Hurricane sandy's a bitch,on-topic,rt <allcaps> <user> : why is everybody afraid of a little rain . hurricane sandy 's a bitch
6639,'263397856528965632',"RT @RubixProbz: Hoppin on the S.S. Anne, because Vermilion City hasn't been hit by Hurricane Sandy yet. http://t.co/ww8LITKO",on-topic,"rt <allcaps> <user> : hoppin on the s.s. anne , because vermilion city has n't been hit by hurricane sandy yet . <url>"
6640,'262630979867389952',RT @TrendyProblems: Do you guys think Hurricane Sandy is just doing this for attention? #trendyproblems,on-topic,rt <allcaps> <user> : do you guys think hurricane sandy is just doing this for attention ? <hashtag> trendyproblems
6641,'263092117046452224',RT @alastormspotter: #NYC 911 system is overloaded. Officials are asking residents to use 311 for emergencies also. #sandy #hurricane #s ...,on-topic,rt <allcaps> <user> : <hashtag> nyc <allcaps> <allcaps> <number> system is overloaded . officials are asking residents to use <number> for emergencies also . <hashtag> sandy <hashtag> hurricane <hashtag> s . <repeat>
6642,'262805608586149888',@grimmers HEY GUESS WHAT IM TIRED & PISSED & THERES A HURRICANE RIGHT OUTSIDE MY BEDROOM WINDOW SO YOU BETTER PLAY LITTLE THINGS RIGHT NOW,on-topic,<user> hey <allcaps> guess <allcaps> what <allcaps> im <allcaps> tired <allcaps> & pissed <allcaps> & theres <allcaps> a hurricane <allcaps> right <allcaps> outside <allcaps> my <allcaps> bedroom <allcaps> window <allcaps> so <allcaps> you <allcaps> better <allcaps> play <allcaps> little <allcaps> things <allcaps> right <allcaps> now <allcaps>
6643,'262779046323163136',"Don't, stooopppppppp :(( RT @MessiahMARIAH If y'all don't hear from me I got lost in the hurricane",on-topic,"do n't , stooop <elong> <sadface> rt <allcaps> <user> if y' all do n't hear from me i got lost in the hurricane"
6644,'262964617414856705',"RT @WB_Damo: hurricane jokes  really not funny   , people dying right now .",on-topic,"rt <allcaps> <user> : hurricane jokes really not funny , people dying right now ."
6645,'263297400976855040',"RT @hurricannesandy: STAY IN DOORS EVERYONE, HURRICANE SANDY IS NO JOKE... http://t.co/aB5KBDes",on-topic,"rt <allcaps> <user> : stay <allcaps> in <allcaps> doors <allcaps> everyone <allcaps> , hurricane <allcaps> sandy <allcaps> is <allcaps> no <allcaps> joke <allcaps> . <repeat> <url>"
6646,'263288152771399683',People seriously OD this hurricane -.-,on-topic,people seriously od <allcaps> this hurricane - . -
6647,'262706407734919169',I feel bad for everyone who can't go to the scene is dead tour because of the hurricane,on-topic,i feel bad for everyone who ca n't go to the scene is dead tour because of the hurricane
6648,'263287739200438272',RT @lydddbeflyyy: this hurricane is SUCH a joke.,on-topic,rt <allcaps> <user> : this hurricane is such <allcaps> a joke .
6649,'262835144409366528',RT @GhoshAmitav: Interesting Hurricane Sandy making headlines in India where regional disasters like the Assam floods got little attention,on-topic,rt <allcaps> <user> : interesting hurricane sandy making headlines in india where regional disasters like the assam floods got little attention
6650,'263038531423858689',"RT @DawtyStawty: Since 1937, the tomb guards have never left their post. Hurricane Sandy will be no exception. God Bless Our military ht ...",on-topic,rt <allcaps> <user> : since <number> the tomb guards have never left their post . hurricane sandy will be no exception . god bless our military ht . <repeat>
6651,'262983307027963904',"RT @JasonJWelch: If you're having a bad day, remember that the @USArmy protects the Tomb of the Unknown Soldier even during Hurricane Sa ...",on-topic,"rt <allcaps> <user> : if you 're having a bad day , remember that the <user> protects the tomb of the unknown soldier even during hurricane sa . <repeat>"
6652,'262597035235110912',im gonna be so pissed if i lose electricity during this hurricane,on-topic,im gon na be so pissed if i lose electricity during this hurricane
6653,'263339619016392704',(Joke of The Day) LMAO! Imagine a “Hurricane Abimbola” is heading for Ekiti in 3weeks http://t.co/IZ9o5EkZ Via @GistReel,on-topic,-LRB- joke of the day -RRB- lmao <allcaps> ! imagine a hurricane abimbola is heading for ekiti in <number> weeks <url> via <user>
6654,'262767628790145025',Having @hayleymac12 visit me tomorrow for our talking-shit date all day for hurricane sandy Monday &gt;&gt;&gt;&gt;&gt;&gt;,on-topic,having <user> visit me tomorrow for our talking-shit date all day for hurricane sandy monday > > > > > >
6655,'263279112947392512',Perils of Pre-Tapes: President Obama Talks iPod on Radio as Hurricane Hits - ABC News http://t.co/wenTDxgI,on-topic,perils of pre-tapes : president obama talks ipod on radio as hurricane hits - abc <allcaps> news <url>
6656,'262587646096842752',Hurricane weather is my type of weather,on-topic,hurricane weather is my type of weather
6657,'263096714582433793',RT @AshKetchum151: Hurricane Sandy is just a test from Mewtwo to find the best Pokemon trainers.,on-topic,rt <allcaps> <user> : hurricane sandy is just a test from mewtwo to find the best pokemon trainers .
6658,'262724283527221249',Skies clear of planes over eastern seaboard - Hurricane #Sandy http://t.co/78yVm6Oi,on-topic,skies clear of planes over eastern seaboard - hurricane <hashtag> sandy <url>
6659,'262963823823163392',RT @RobynMcAuley: CAN THE HURRICANE PLZ HIT OTTAWA PLZ,off-topic,rt <allcaps> <user> : can <allcaps> the <allcaps> hurricane <allcaps> plz <allcaps> hit <allcaps> ottawa <allcaps> plz <allcaps>
6660,'262570422250389504',These were our last minute hurricane preparations. Unloading the uhaul full of all our stuff. Now we're un http://t.co/j4m0tzKc,off-topic,these were our last minute hurricane preparations . unloading the uhaul full of all our stuff . now we 're un <url>
6661,'263364244945383424',RT @_statefarmJAKE_: My grades are garunteed fucked because of this hurricane,on-topic,rt <allcaps> <user> : my grades are garunteed fucked because of this hurricane
6662,'263401432261197824',Very interesting read on how various media dealt with and are now dealing with Hurricane Sandy http://t.co/0SiQUYXN,on-topic,very interesting read on how various media dealt with and are now dealing with hurricane sandy <url>
6663,'263365530621210624',"RT @_vmbxr: I want snow already. Fuck a hurricane, lemme get a snow storm brah.",off-topic,"rt <allcaps> <user> : i want snow already . fuck a hurricane , lem me get a snow storm brah ."
6664,'263353294582341632',"RT @RiaadMoosa: Just two weeks before the US election, a hurricane hits...making Obamas job very hard. Obama must be thinking - is God e ...",on-topic,"rt <allcaps> <user> : just two weeks before the us <allcaps> election , a hurricane hits . <repeat> making obamas job very hard . obama must be thinking - is god e . <repeat>"
6665,'263127366212149248',It's all good...I got a slurpee #sandy #bushwick #frankenstorm @ 7-Eleven http://t.co/VqMWyA1k,on-topic,it 's all good . <repeat> i got a slurpee <hashtag> sandy <hashtag> bushwick <hashtag> frankenstorm @ <number> - eleven <url>
6666,'263354286979813377',Hurricane sandy after math; my tree is nekkid,on-topic,hurricane sandy after math ; my tree is nekkid
6667,'262836130142113793',"RT @PrinceTweets2U: i have all my hurricane supplies: scarves, lavender, a chandelier, purple guitar, purple sunglasses, various gemston ...",on-topic,"rt <allcaps> <user> : i have all my hurricane supplies : scarves , lavender , a chandelier , purple guitar , purple sunglasses , various gemston . <repeat>"
6668,'263058194878849024',"RT @CBSThisMorning: Update: As it nears landfall, #Sandy has dropped down from a hurricane to a tropical storm, winds less than 75 mph",on-topic,"rt <allcaps> <user> : update : as it nears landfall , <hashtag> sandy has dropped down from a hurricane to a tropical storm , winds less than <number> mph"
6669,'263419231884963840',"RT @itsWillyFerrell: Disney buys Lucasfilm, and announces a Star Wars 7. \And we thought Hurricane Sandy was the biggest disaster to hap ...",on-topic,"rt <allcaps> <user> : disney buys lucasfilm , and announces a star wars <number> \ and we thought hurricane sandy was the biggest disaster to hap . <repeat>"
6670,'263123516671528960',David Letterman is doing his show tonight with no audience due to hurricane Sandy... #strangeandgoofy,on-topic,david letterman is doing his show tonight with no audience due to hurricane sandy . <repeat> <hashtag> strangeandgoofy
6671,'263280299193036800',Still Prayin For All Those In Tha Way Of Hurricane Sandy ...,on-topic,still prayin for all those in tha way of hurricane sandy . <repeat>
6672,'262809731150798848',VIDEO: US states begin hurricane shutdown: President Barack Obama has warned Americans to take Hurricane Sandy '... http://t.co/1GyQS3N0,on-topic,video <allcaps> : us <allcaps> states begin hurricane shutdown : president barack obama has warned americans to take hurricane sandy ' . <repeat> <url>
6673,'263382475978461185',@toothpanda Everything named during a hurricane should be named Hurricane.,on-topic,<user> everything named during a hurricane should be named hurricane .
6674,'262761780672069632',this hurricane has me going CRAY. i can't leave the house & now i'm watching Real Housewives of Atlanta; Hairstylists Tell All. #CabinFever,on-topic,this hurricane has me going cray <allcaps> . i ca n't leave the house & now i 'm watching real housewives of atlanta ; hairstylists tell all . <hashtag> cabinfever
6675,'262721646241124352',When hurricane sandy goes by I think I will hear IM GONNA GET YOU DIRTY DAN,on-topic,when hurricane sandy goes by i think i will hear im <allcaps> gon na <allcaps> get <allcaps> you <allcaps> dirty <allcaps> dan <allcaps>
6676,'262889992714588161',RT @AlfredoFlores: Praying for everyone on the east coast. This hurricane Sandy mess is crazy. Stay safe.,on-topic,rt <allcaps> <user> : praying for everyone on the east coast . this hurricane sandy mess is crazy . stay safe .
6677,'263075744811470848',Hurricane sandy why are you giving me so many reasons to celebrate,on-topic,hurricane sandy why are you giving me so many reasons to celebrate
