,tweet id, tweet, label,tweet_cleaned
4295,'350618506821251072',Bail looked pleased. #By happy accident. A gas freighter on the way to Ryoone had to drop out of hyperspace to make repa,off-topic,bail looked pleased . <hashtag> by happy accident . a gas freighter on the way to ryoone had to drop out of hyperspace to make repa
4296,'348996006622404608',@MetalGirlbuscus I think he knows how hot he is and he takes advantage of it,off-topic,<user> i think he knows how hot he is and he takes advantage of it
4297,'350062397861543936',The end of times? @ The Field http://t.co/MLJTwDB96m,off-topic,the end of times ? @ the field <url>
4298,'351098776351551489',"Mel sat back, apparently deciding not to take umbrage over these insinuations. Not necessarily. Frankly, it's more like",off-topic,"mel sat back , apparently deciding not to take umbrage over these insinuations . not necessarily . frankly , it 's more like"
4299,'348455411436892165',Seriously that tray takes close to an hour to make because of so much fruit.,off-topic,seriously that tray takes close to an hour to make because of so much fruit .
4300,'350055783934861313',Current expertise and mechanical needs: electricians skilled trades and big honking fans #yycflood #sunnyside,on-topic,current expertise and mechanical needs : electricians skilled trades and big honking fans <hashtag> yycflood <hashtag> sunnyside
4301,'348322762269552640',@AmandaBynes YOU A STUPID HOE,off-topic,<user> you <allcaps> a stupid <allcaps> hoe <allcaps>
4302,'349655401727406080',"@RealMitchAllen 100% agree man, currently doing both haha",off-topic,"<user> <number> % agree man , currently doing both haha"
4303,'351740249296216064',"I'm at Ad Valorem Place (Calgary, Alberta) http://t.co/zs2TcadWeV",off-topic,"i 'm at ad valorem place -LRB- calgary , alberta -RRB- <url>"
4304,'350588739283718144',If you get a second chance in life. Take advantage of it.,off-topic,if you get a second chance in life . take advantage of it .
4305,'350669948919623680',i'm sorry if i've ever told you the same story twice its just that i dont have an interesting life and cool things rarely happen to me,off-topic,i 'm sorry if i 've ever told you the same story twice its just that i dont have an interesting life and cool things rarely happen to me
4306,'349982100012810240',"irspeeders engines echoing off the high #ceiling. Ahead, the other two airspeeders had landed, and a half dozen large me",off-topic,"irspeeders engines echoing off the high <hashtag> ceiling . ahead , the other two airspeeders had landed , and a half dozen large me"
4307,'350802484744290305',@EverythingsWavy I miss you too!!!!!! :( Jacob said he misses you more which is bullshit. I miss you so much! I wanna cry!!!,off-topic,<user> i miss you too ! <repeat> <sadface> jacob said he misses you more which is bullshit . i miss you so much ! i wan na cry ! <repeat>
4308,'351077244661268480',@seanraitt1 I'm too big for the nuker ;p Next plan?,off-topic,<user> i 'm too big for the nuker <lolface> next plan ?
4309,'351768943607820289',ally. We were in the middle #of very sensitive trade talks with one of the Imperial worlds when our home was obliterated.,off-topic,ally . we were in the middle <hashtag> of very sensitive trade talks with one of the imperial worlds when our home was obliterated .
4310,'349237394077265920',Volunteers from Calgary out helping in #braggcreek Awesome!!! @ Bragg Creek Shell http://t.co/1cnc5Q4zF3,off-topic,volunteers from calgary out helping in <hashtag> braggcreek awesome ! <repeat> @ bragg creek shell <url>
4311,'351802766164897794',"I'm at @MuchoBurritoHq (Edmonton, Alberta) http://t.co/hTi7caFeFH",off-topic,"i 'm at <user> -LRB- edmonton , alberta -RRB- <url>"
4312,'350317699777314816',"@Cnigh67 @JoshMcInnes11 I'm making ladders, he'd probably call bullshit on that too lol",off-topic,"<user> <user> i 'm making ladders , he 'd probably call bullshit on that too lol"
4313,'349695268540780544',Wow Anthony Keidis or whatever is a hero lmao beating up the stones security #rockstar #legend,off-topic,wow anthony keidis or whatever is a hero lmao beating up the stones security <hashtag> rockstar <hashtag> legend
4314,'349350142995996674',@iLikeTattsDaily: Punk rock chick http://t.co/WKpf0WOuuCthat's nice,off-topic,<user> : punk rock chick <url> nice
4315,'349314265024446465',Lets burn it to the ground!  #SOR2013 @BrotherRog82 @GreyHammer4 @CesarRaul6 @SeanRyanD,off-topic,lets burn it to the ground ! <hashtag> sor <allcaps> <number> <user> <user> <user> <user>
4316,'349885347192254465',#flood volunteers organized in #Roxboro. #yychelps Time to help people find homes! #yyc [pic]: http://t.co/89eEut5Zth,on-topic,<hashtag> flood volunteers organized in <hashtag> roxboro . <hashtag> yychelps time to help people find homes ! <hashtag> yyc -LSB- pic -RSB- : <url>
4317,'348096710817488896',MY96 Studio Tour! @ CHAT Media Centre http://t.co/8tFpQvK3Nt,off-topic,my <allcaps> <number> studio tour ! @ chat <allcaps> media centre <url>
4318,'350798933750059010',@octane0007 hahha I still remember that movie we watched,off-topic,<user> hahha i still remember that movie we watched
4319,'350841600139739137',"Downside of this, now I wish I had really nice things.",off-topic,"downside of this , now i wish i had really nice things ."
4320,'350485621975957505',@NewWaveOil It's what happens when the greatest player ever gets married her in July &amp; traded 30days later,off-topic,<user> it 's what happens when the greatest player ever gets married her in july & traded <number> days later
4321,'351053314881880064',@Garts2point2 Can you afford any of them once King Henrik asks for a castle?,off-topic,<user> can you afford any of them once king henrik asks for a castle ?
4322,'348724836928999424',@brendon956 hey bud don't get in too much shit tonight,off-topic,<user> hey bud do n't get in too much shit tonight
4323,'350444175906439169',Lets just say i wasn't made to survive in this world..,off-topic,lets just say i was n't made to survive in this world . <repeat>
4324,'351212634089070593',this has been the worst best year of my life #upsanddowns,off-topic,this has been the worst best year of my life <hashtag> upsanddowns
4325,'348652918225899520',@acoyne Boychuk hit on Toews? Scott Stevens hit on Lindros redux. Legal? Okay. Deliberate head hunting to injure star. You decide. Grapes?,off-topic,<user> boychuk hit on toews ? scott stevens hit on lindros redux . legal ? okay . deliberate head hunting to injure star . you decide . grapes ?
4326,'351533516204417024',@JoshuaAdamsRock hello my beautiful friend. How are you tonight? I'm enjoying the heat finally. Love it!  Take care sweetie. #hugs #love xox,off-topic,<user> hello my beautiful friend . how are you tonight ? i 'm enjoying the heat finally . love it ! take care sweetie . <hashtag> hugs <hashtag> love xox
4327,'350614497934843905',@mental_gas @4enzix - We should wait and here his rational.,off-topic,<user> <user> - we should wait and here his rational .
4328,'349320366935638020',Who is the band in game 6 #hockeynight intro?  I heard the song so many times but I don't recognize it?,off-topic,who is the band in game <number> <hashtag> hockeynight intro ? i heard the song so many times but i do n't recognize it ?
4329,'350379922692386816',Flames move a 2nd line winger an 4-6 dman for a 3rd line winger and a 5-7 dman. Already making a run at McDavid,off-topic,flames move a <number> nd line winger an <number> <number> dman for a <number> rd line winger and a <number> <number> dman . already making a run at mcdavid
4330,'347941804890537985',"Its just stuff, but #AB cant spare you RT@HeatherMLA: just been told to evacuate.  A big thanks to the Calgary Police. #unbelievable . .",on-topic,"its just stuff , but <hashtag> ab <allcaps> <allcaps> cant spare you rt <allcaps> <user> : just been told to evacuate . a big thanks to the calgary police . <hashtag> unbelievable . ."
4331,'350018118124453890',I don't want to do this anymore...can I just not go??,off-topic,i do n't want to do this anymore . <repeat> can i just not go ? <repeat>
4332,'351154221497843712',Anyone know a good mortgage broker?,off-topic,anyone know a good mortgage broker ?
4333,'347932261171224576',@cityofcalgary please stay home Friday and avoid downtown!,on-topic,<user> please stay home friday and avoid downtown !
4334,'349306642493476866',"hi #Vaandt's report, the two species hardly seem antagonistic.",off-topic,"hi <hashtag> vaandt 's report , the two species hardly seem antagonistic ."
4335,'350728824205484032',"The cop gave him a look of thin-lipped disapproval. The name tab on his jacket said NELIS P, and he had lieutenant's ins",off-topic,"the cop gave him a look of thin-lipped disapproval . the name tab on his jacket said nelis <allcaps> p , and he had lieutenant 's ins"
4336,'350531441639170048',"Fun, and productive night sewing and broing out with @NaniMizu #alltheBasarafeels",off-topic,"fun , and productive night sewing and broing out with <user> <hashtag> allthebasarafeels"
4337,'350317990090252289',Water tower turned in to a restaurant. http://t.co/RQmTcKCMhn,off-topic,water tower turned in to a restaurant . <url>
4338,'351474729917485056',Trying my best to get the @EdmontonOilers to draft @PBartosak35,off-topic,trying my best to get the <user> to draft <user>
4339,'351568797188104193',"he f all of t he Republic, a great d eal of information was Iost from the government archives. Among the databases that",off-topic,"he f all of t he republic , a great d eal of information was iost from the government archives . among the databases that"
4340,'350254104238497792',Wow. This poor city. How much more can it handle?!.....,on-topic,wow . this poor city . how much more can it handle . <repeat>
4341,'350013643015983104',@tayl__ I work this week like a fag LETS GO SATURDAY ? And if you can't then Sunday heh I've been craving pancakes,off-topic,<user> i work this week like a fag lets <allcaps> go <allcaps> saturday <allcaps> ? and if you ca n't then sunday heh i 've been craving pancakes
4342,'348464154916569089',@lowasssociety I agree! I don't even know what was in it but it was tasty,off-topic,<user> i agree ! i do n't even know what was in it but it was tasty
